Date,HB,HBName,DailyPositive,CumulativePositive,DailyPositivePCROnly,CumulativePositivePCROnly,DailyPositiveLFDOnly,CumulativePositiveLFDOnly,DailyPositivePCRAndLFD,CumulativePositivePCRAndLFD,DailyDeaths,DailyDeathsQF,CumulativeDeaths,CumulativeDeathsQF,CrudeRateDeaths,CrudeRateDeathsQF,PositiveTests,PositiveTestsLFDOnly,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative,TotalTests,TotalPillar1,TotalPillar2,TotalLFD,HospitalOccupancy,ICUOccupancy28daysless,ICUOccupancy28daysmore
20220321,S08000015,NHS Ayrshire and Arran,1228,121495,537,93197,539,20815,152,7483,2,,1084,,294.5732221,,1776,1007,,:,,:,85,684,1069,114754,159,6741,12.94788274,5.548376476,9393,1118,1451,6824,171,,
20220321,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,
20220322,S92000003,Scotland,12340,1725057,4874,1328741,5596,289295,1870,107021,30,,11340,,207.4643249,,18451,11288,245,,3,,970,6193,11014,1638124,1326,86933,10.74554295,5.039427683,107027,13355,13409,80263,2257,25,7
20220322,S08000028,NHS Western Isles,138,5728,37,3177,85,1551,16,1000,1,,26,,98.11320755,,188,129,,:,,:,34,25,132,5566,6,162,4.347826087,2.828212291,950,194,46,710,6,,
20220322,S08000030,NHS Tayside,781,122313,295,92173,367,22148,119,7992,4,,916,,219.9015724,,1187,753,,:,,:,57,377,700,116630,81,5683,10.37131882,4.646276357,7493,1046,842,5605,82,,
20220322,S08000026,NHS Shetland,59,5202,3,1832,51,3092,5,278,0,,14,,61.21556624,,78,71,,:,,:,3,4,58,5125,1,77,1.694915254,1.480199923,743,64,12,667,,,
20220322,S08000025,NHS Orkney,30,4575,10,2095,16,2111,4,369,0,,15,,66.96428571,,52,35,,:,,:,7,10,30,4510,0,65,0,1.420765027,593,46,22,525,,,
20220322,S08000024,NHS Lothian,2090,286500,815,220534,955,47741,320,18225,1,,1590,,174.2484849,,3155,1976,,:,,:,114,1065,1886,273288,204,13212,9.76076555,4.611518325,18586,1933,2383,14270,278,,
20220322,S08000032,NHS Lanarkshire,1444,245658,658,200301,583,32698,203,12659,4,,1825,,275.6964167,,2079,1139,,:,,:,100,840,1246,230991,198,14667,13.71191136,5.970495567,10688,1450,1750,7488,353,,
20220322,S08000022,NHS Highland,787,79663,312,55772,360,17748,115,6143,4,,340,,105.9652185,,1267,786,,:,,:,60,421,731,76920,56,2743,7.115628971,3.44325471,7530,917,871,5742,144,,
20220322,S08000031,NHS Greater Glasgow and Clyde,2710,414712,1223,339917,1056,53062,431,21733,8,,3103,,261.8035166,,3870,2156,,:,,:,244,1470,2352,389405,358,25307,13.2103321,6.102307143,20338,2782,3195,14361,696,7,
20220322,S08000020,NHS Grampian,1188,157411,358,107921,641,37214,189,12276,0,,681,,116.3009137,,1847,1288,,:,,:,82,477,1106,151834,82,5577,6.902356902,3.542954431,13134,1436,1085,10613,162,,
20220322,S08000019,NHS Forth Valley,726,101397,307,77613,316,16907,103,6877,4,,681,,222.5999412,,1106,642,,:,,:,59,405,645,96302,81,5095,11.15702479,5.024803495,6293,811,866,4616,151,,
20220322,S08000029,NHS Fife,788,112883,265,85064,389,20445,134,7374,2,,656,,175.3401224,,1180,760,,:,,:,62,358,709,107713,79,5170,10.02538071,4.579963325,6699,757,746,5196,112,,
20220322,S08000017,NHS Dumfries and Galloway,332,38637,111,28512,169,7320,52,2805,1,,231,,155.7758446,,511,337,,:,,:,37,137,306,37236,26,1401,7.831325301,3.626057924,2926,446,241,2239,43,,
20220322,S08000016,NHS Borders,246,27862,78,20231,137,5972,31,1659,0,,177,,153.5925026,,373,247,,:,,:,27,99,220,26957,26,905,10.56910569,3.248151604,2357,269,224,1864,59,,
20220322,S08000015,NHS Ayrshire and Arran,1021,122516,402,93599,471,21286,148,7631,1,,1085,,294.8449686,,1513,931,,:,,:,82,500,893,115647,128,6869,12.5367287,5.606614646,8166,1181,1112,5873,161,,
20220322,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,
20220323,S92000003,Scotland,11769,1736826,4664,1333405,5400,294695,1705,108726,31,,11371,,208.0314673,,17720,10779,267,,7,,932,6009,10469,1648593,1300,88233,11.04596822,5.080128925,107039,10921,12549,83569,2322,26,7
20220323,S08000028,NHS Western Isles,122,5850,27,3204,77,1628,18,1018,0,,26,,98.11320755,,185,134,,:,,:,35,16,116,5682,6,168,4.918032787,2.871794872,963,168,34,761,6,,
20220323,S08000030,NHS Tayside,731,123044,249,92422,385,22533,97,8089,3,,919,,220.6217741,,1099,740,,:,,:,43,316,665,117295,66,5749,9.02872777,4.672312344,7560,792,735,6033,74,,
20220323,S08000026,NHS Shetland,71,5273,8,1840,58,3150,5,283,0,,14,,61.21556624,,96,83,,:,,:,5,8,69,5194,2,79,2.816901408,1.498198369,791,76,21,694,,,
20220323,S08000025,NHS Orkney,31,4606,5,2100,22,2133,4,373,0,,15,,66.96428571,,47,37,,:,,:,1,9,30,4540,1,66,3.225806452,1.432913591,624,59,20,545,,,
20220323,S08000024,NHS Lothian,1961,288461,738,221272,918,48659,305,18530,2,,1592,,174.4676654,,3029,1872,,:,,:,103,1054,1767,275055,194,13406,9.89291178,4.647422009,18379,1435,2288,14656,279,,
20220323,S08000032,NHS Lanarkshire,1467,247125,651,200952,599,33297,217,12876,7,,1832,,276.7538824,,2072,1144,,:,,:,87,841,1253,232244,214,14881,14.58759373,6.021648963,10857,1373,1655,7829,361,,
20220323,S08000022,NHS Highland,746,80409,287,56059,363,18111,96,6239,5,,345,,107.5235305,,1179,744,,:,,:,67,368,686,77606,60,2803,8.042895442,3.485928192,7642,854,760,6028,144,,
20220323,S08000031,NHS Greater Glasgow and Clyde,2485,417197,1187,341104,952,54014,346,22079,8,,3111,,262.4784854,,3659,1953,,:,,:,249,1457,2139,391544,346,25653,13.92354125,6.148893688,20234,2492,3056,14686,744,9,
20220323,S08000020,NHS Grampian,1141,158552,351,108272,613,37827,177,12453,3,,684,,116.8132525,,1757,1192,,:,,:,79,486,1062,152896,79,5656,6.923751096,3.567283919,13645,969,1009,11667,174,,
20220323,S08000019,NHS Forth Valley,746,102143,314,77927,320,17227,112,6989,0,,681,,222.5999412,,1111,657,,:,,:,100,354,661,96963,85,5180,11.39410188,5.071321579,6050,716,723,4611,160,,
20220323,S08000029,NHS Fife,810,113693,282,85346,405,20850,123,7497,0,,656,,175.3401224,,1223,809,,:,,:,50,364,720,108433,90,5260,11.11111111,4.626494155,6892,541,801,5550,112,,
20220323,S08000017,NHS Dumfries and Galloway,301,38938,110,28622,155,7475,36,2841,0,,231,,155.7758446,,479,315,,:,,:,30,134,275,37511,26,1427,8.637873754,3.664800452,2889,415,239,2235,40,,
20220323,S08000016,NHS Borders,252,28114,78,20309,129,6101,45,1704,1,,178,,154.4602569,,370,251,,:,,:,16,103,228,27185,24,929,9.523809524,3.3044035,2349,187,206,1956,61,,
20220323,S08000015,NHS Ayrshire and Arran,905,123421,377,93976,404,21690,124,7755,2,,1087,,295.3884616,,1364,806,,:,,:,67,491,798,116445,107,6976,11.82320442,5.652198572,7622,834,982,5806,157,,
20220323,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
20220324,S92000003,Scotland,10379,1747205,4189,1337594,4791,299486,1399,110125,31,,11402,,208.5986096,,15681,9503,249,,10,,732,5446,9313,1657906,1066,89299,10.27073899,5.110962938,98777,9232,12182,77363,2326,28,6
20220324,S08000028,NHS Western Isles,117,5967,25,3229,73,1701,19,1037,0,,26,,98.11320755,,180,134,,:,,:,29,17,112,5794,5,173,4.273504274,2.89927937,870,141,34,695,5,,
20220324,S08000030,NHS Tayside,710,123754,268,92690,350,22883,92,8181,5,,924,,221.8221102,,1073,679,,:,,:,50,344,652,117947,58,5807,8.169014085,4.69237358,7386,737,784,5865,72,,
20220324,S08000026,NHS Shetland,52,5325,5,1845,42,3192,5,288,1,,15,,65.58810669,,80,70,,:,,:,5,5,51,5245,1,80,1.923076923,1.502347418,785,60,9,716,,,
20220324,S08000025,NHS Orkney,20,4626,2,2102,14,2147,4,377,0,,15,,66.96428571,,33,28,,:,,:,2,3,19,4559,1,67,5,1.448335495,555,21,10,524,,,
20220324,S08000024,NHS Lothian,1762,290223,690,221962,832,49491,240,18770,1,,1593,,174.5772556,,2679,1678,,:,,:,71,930,1588,276643,174,13580,9.875141884,4.679160508,17259,1397,2145,13717,274,,
20220324,S08000032,NHS Lanarkshire,1322,248447,587,201539,537,33834,198,13074,5,,1837,,277.5092151,,1885,1031,,:,,:,78,776,1156,233400,166,15047,12.55673222,6.056422497,9950,1045,1709,7196,373,,
20220324,S08000022,NHS Highland,649,81058,254,56313,323,18434,72,6311,3,,348,,108.4585177,,1004,639,,:,,:,39,326,607,78213,42,2845,6.471494607,3.509832466,6796,606,674,5516,147,,
20220324,S08000031,NHS Greater Glasgow and Clyde,2116,419313,1023,342127,825,54839,268,22347,10,,3121,,263.3221963,,3176,1696,,:,,:,196,1284,1826,393370,290,25943,13.70510397,6.187024967,18317,1957,2784,13576,723,10,
20220324,S08000020,NHS Grampian,981,159533,315,108587,532,38359,134,12587,2,,686,,117.1548117,,1535,1034,,:,,:,57,444,916,153812,65,5721,6.625891947,3.586091906,12320,824,1192,10304,180,,
20220324,S08000019,NHS Forth Valley,681,102824,304,78231,292,17519,85,7074,1,,682,,222.9268133,,993,564,,:,,:,78,351,611,97574,70,5250,10.27900147,5.105811873,5794,635,746,4413,157,,
20220324,S08000029,NHS Fife,666,114359,259,85605,317,21167,90,7587,0,,656,,175.3401224,,1025,633,,:,,:,33,359,600,109033,66,5326,9.90990991,4.65726353,6217,517,799,4901,122,,
20220324,S08000017,NHS Dumfries and Galloway,261,39199,82,28704,141,7616,38,2879,1,,232,,156.4501989,,445,309,,:,,:,24,112,241,37752,20,1447,7.662835249,3.6914207,2668,258,248,2162,39,,
20220324,S08000016,NHS Borders,229,28343,68,20377,128,6229,33,1737,1,,179,,155.3280111,,333,226,,:,,:,15,92,215,27400,14,943,6.113537118,3.327100166,2171,230,170,1771,58,,
20220324,S08000015,NHS Ayrshire and Arran,813,124234,307,94283,385,22075,121,7876,1,,1088,,295.6602082,,1174,729,,:,,:,53,392,719,117164,94,7070,11.56211562,5.690873674,7170,798,860,5512,167,,
20220324,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
20220325,S92000003,Scotland,8814,1756019,3560,1341154,4071,303557,1183,111308,27,,11429,,209.0925723,,13656,8403,236,,4,,667,4586,7949,1665855,865,90164,9.81393238,5.13456859,87859,7937,10349,69573,2309,24,6
20220325,S08000028,NHS Western Isles,93,6060,20,3249,62,1763,11,1048,1,,27,,101.8867925,,138,102,,:,,:,24,12,90,5884,3,176,3.225806452,2.904290429,704,83,18,603,7,,
20220325,S08000030,NHS Tayside,577,124331,221,92911,286,23169,70,8251,1,,925,,222.0621774,,911,594,,:,,:,32,285,534,118481,43,5850,7.452339688,4.705182135,6418,810,650,4958,63,,
20220325,S08000026,NHS Shetland,41,5366,2,1847,36,3228,3,291,0,,15,,65.58810669,,64,56,,:,,:,3,5,41,5286,0,80,0,1.490868431,647,29,8,610,,,
20220325,S08000025,NHS Orkney,25,4651,7,2109,17,2164,1,378,0,,15,,66.96428571,,35,22,,:,,:,7,6,25,4584,0,67,0,1.440550419,491,32,16,443,,,
20220325,S08000024,NHS Lothian,1466,291689,573,222535,690,50181,203,18973,1,,1594,,174.6868459,,2387,1484,,:,,:,82,821,1336,277979,130,13710,8.867667121,4.700211527,15974,1261,1845,12868,278,,
20220325,S08000032,NHS Lanarkshire,1097,249544,517,202056,443,34277,137,13211,2,,1839,,277.8113481,,1591,867,,:,,:,84,640,959,234359,138,15185,12.57976299,6.085099221,8858,986,1433,6439,353,,
20220325,S08000022,NHS Highland,578,81636,221,56534,288,18722,69,6380,3,,351,,109.393505,,883,584,,:,,:,56,243,546,78759,32,2877,5.53633218,3.524180509,6018,468,591,4959,150,,
20220325,S08000031,NHS Greater Glasgow and Clyde,1852,421165,874,343001,734,55573,244,22591,10,,3131,,264.1659073,,2749,1521,,:,,:,151,1077,1600,394970,252,26195,13.60691145,6.21965263,16558,1684,2389,12485,724,8,
20220325,S08000020,NHS Grampian,892,160425,283,108870,486,38845,123,12710,2,,688,,117.4963709,,1407,955,,:,,:,45,407,842,154654,50,5771,5.605381166,3.59731962,10745,665,1056,9024,177,,
20220325,S08000019,NHS Forth Valley,463,103287,200,78431,184,17703,79,7153,3,,685,,223.9074298,,751,437,,:,,:,42,272,416,97990,47,5297,10.1511879,5.128428553,4949,516,615,3818,162,,
20220325,S08000029,NHS Fife,624,114983,206,85811,336,21503,82,7669,0,,656,,175.3401224,,993,667,,:,,:,30,296,562,109595,62,5388,9.935897436,4.685910091,5661,376,626,4659,122,,
20220325,S08000017,NHS Dumfries and Galloway,241,39440,93,28797,109,7725,39,2918,2,,234,,157.7989075,,364,240,,:,,:,17,107,220,37972,21,1468,8.713692946,3.722109533,2344,196,246,1902,41,,
20220325,S08000016,NHS Borders,184,28527,48,20425,105,6334,31,1768,0,,179,,155.3280111,,292,207,,:,,:,20,65,173,27573,11,954,5.97826087,3.344200231,1965,202,136,1627,59,,
20220325,S08000015,NHS Ayrshire and Arran,681,124915,295,94578,295,22370,91,7967,2,,1090,,296.2037012,,1037,618,,:,,:,73,346,605,117769,76,7146,11.16005874,5.720690069,6060,622,703,4735,166,,
20220325,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
20220326,S92000003,Scotland,7216,1763235,2510,1343664,3654,307211,1052,112360,21,,11450,,209.4767655,,11659,7856,178,,3,,386,3417,6524,1672379,692,90856,9.589800443,5.152801527,71511,4183,7251,60077,2313,21,6
20220326,S08000028,NHS Western Isles,65,6125,13,3262,40,1803,12,1060,0,,27,,101.8867925,,107,88,,:,,:,19,0,60,5944,5,181,7.692307692,2.955102041,549,75,0,474,7,,
20220326,S08000030,NHS Tayside,480,124811,154,93065,259,23428,67,8318,0,,925,,222.0621774,,790,558,,:,,:,15,217,432,118913,48,5898,10,4.725545024,4908,251,429,4228,64,,
20220326,S08000026,NHS Shetland,36,5402,0,1847,35,3263,1,292,0,,15,,65.58810669,,67,65,,:,,:,1,1,35,5321,1,81,2.777777778,1.49944465,498,34,5,459,,,
20220326,S08000025,NHS Orkney,18,4669,2,2111,12,2176,4,382,0,,15,,66.96428571,,27,25,,:,,:,1,1,18,4602,0,67,0,1.434996787,391,14,2,375,,,
20220326,S08000024,NHS Lothian,1254,292943,452,222987,611,50792,191,19164,4,,1598,,175.1252069,,2082,1387,,:,,:,62,633,1160,279139,94,13804,7.496012759,4.712179502,13589,774,1442,11373,274,,
20220326,S08000032,NHS Lanarkshire,832,250376,339,202395,365,34642,128,13339,1,,1840,,277.9624146,,1302,787,,:,,:,46,469,725,235084,107,15292,12.86057692,6.107614148,6940,393,975,5572,371,,
20220326,S08000022,NHS Highland,421,82057,113,56647,249,18971,59,6439,1,,352,,109.7051674,,734,553,,:,,:,22,159,398,79157,23,2900,5.463182898,3.534128715,4602,203,347,4052,123,,
20220326,S08000031,NHS Greater Glasgow and Clyde,1442,422607,571,343572,664,56237,207,22798,8,,3139,,264.8408761,,2269,1407,,:,,:,71,791,1257,396227,185,26380,12.82940361,6.242206116,13405,885,1762,10758,741,7,
20220326,S08000020,NHS Grampian,733,161158,197,109067,413,39258,123,12833,1,,689,,117.6671505,,1228,900,,:,,:,20,308,677,155331,56,5827,7.639836289,3.615706325,9189,385,667,8137,183,,
20220326,S08000019,NHS Forth Valley,418,103705,157,78588,199,17902,62,7215,3,,688,,224.8880463,,662,434,,:,,:,29,199,376,98366,42,5339,10.04784689,5.148257075,3975,244,393,3338,165,,
20220326,S08000029,NHS Fife,550,115533,179,85990,308,21811,63,7732,0,,656,,175.3401224,,854,610,,:,,:,35,209,505,110100,45,5433,8.181818182,4.702552517,4693,252,449,3992,128,,
20220326,S08000017,NHS Dumfries and Galloway,193,39633,58,28855,106,7831,29,2947,1,,235,,158.4732619,,305,208,,:,,:,10,87,173,38145,20,1488,10.3626943,3.754447052,1870,163,163,1544,39,,
20220326,S08000016,NHS Borders,182,28709,60,20485,96,6430,26,1794,0,,179,,155.3280111,,284,199,,:,,:,18,67,165,27738,17,971,9.340659341,3.382214637,1538,137,113,1288,59,,
20220326,S08000015,NHS Ayrshire and Arran,592,125507,215,94793,297,22667,80,8047,2,,1092,,296.7471942,,907,600,,:,,:,37,270,543,118312,49,7195,8.277027027,5.732747974,4999,372,493,4134,154,,
20220326,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
20220327,S92000003,Scotland,7824,1771059,2239,1345903,4411,311622,1174,113534,26,,11476,,209.9524332,,12273,9027,139,,5,,431,2815,7041,1679420,783,91639,10.00766871,5.174248853,81566,5386,6067,70113,2360,21,6
20220327,S08000028,NHS Western Isles,80,6205,11,3273,58,1861,11,1071,0,,27,,101.8867925,,135,113,,:,,:,22,0,73,6017,7,188,8.75,3.029814666,686,91,0,595,7,,
20220327,S08000030,NHS Tayside,538,125349,143,93208,308,23736,87,8405,1,,926,,222.3022446,,812,603,,:,,:,17,192,497,119410,41,5939,7.620817844,4.737971583,5839,372,419,5048,69,,
20220327,S08000026,NHS Shetland,43,5445,2,1849,39,3302,2,294,0,,15,,65.58810669,,67,63,,:,,:,2,2,42,5363,1,82,2.325581395,1.505968779,588,38,5,545,,,
20220327,S08000025,NHS Orkney,25,4694,4,2115,17,2193,4,386,0,,15,,66.96428571,,35,30,,:,,:,2,3,25,4627,0,67,0,1.427354069,459,26,16,417,,,
20220327,S08000024,NHS Lothian,1299,294242,387,223374,719,51511,193,19357,4,,1602,,175.5635678,,2141,1569,,:,,:,49,523,1197,280336,102,13906,7.852193995,4.72604183,14556,692,1129,12735,274,,
20220327,S08000032,NHS Lanarkshire,964,251340,319,202714,518,35160,127,13466,4,,1844,,278.5666808,,1431,974,,:,,:,47,410,826,235910,138,15430,14.3153527,6.139094454,8352,577,834,6941,382,,
20220327,S08000022,NHS Highland,451,82508,101,56748,282,19253,68,6507,0,,352,,109.7051674,,771,625,,:,,:,25,121,419,79576,32,2932,7.095343681,3.553594803,5076,245,250,4581,135,,
20220327,S08000031,NHS Greater Glasgow and Clyde,1629,424236,551,344123,804,57041,274,23072,5,,3144,,265.2627316,,2492,1689,,:,,:,83,720,1401,397628,228,26608,13.99631676,6.27198069,14953,1069,1621,12263,762,7,
20220327,S08000020,NHS Grampian,766,161924,161,109228,495,39753,110,12943,2,,691,,118.0087098,,1262,1003,,:,,:,41,218,719,156050,47,5874,6.135770235,3.627627776,10767,602,454,9711,183,,
20220327,S08000019,NHS Forth Valley,465,104170,121,78709,266,18168,78,7293,4,,692,,226.1955349,,702,532,,:,,:,27,143,418,98784,47,5386,10.10752688,5.170394547,4790,460,314,4016,160,,
20220327,S08000029,NHS Fife,551,116084,151,86141,321,22132,79,7811,3,,659,,176.1419827,,883,667,,:,,:,29,187,508,110608,43,5476,7.80399274,4.717273698,5541,364,433,4744,137,,
20220327,S08000017,NHS Dumfries and Galloway,224,39857,52,28907,136,7967,36,2983,0,,235,,158.4732619,,321,250,,:,,:,22,49,202,38347,22,1510,9.821428571,3.788544045,2153,274,105,1774,34,,
20220327,S08000016,NHS Borders,166,28875,39,20524,110,6540,17,1811,0,,179,,155.3280111,,265,215,,:,,:,14,36,153,27891,13,984,7.831325301,3.407792208,1762,121,68,1573,59,,
20220327,S08000015,NHS Ayrshire and Arran,623,126130,197,94990,338,23005,88,8135,3,,1095,,297.5624338,,916,657,,:,,:,50,209,561,118873,62,7257,9.951845907,5.753587568,5676,453,414,4809,153,,
20220327,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220328,S92000003,Scotland,10260,1781319,4218,1350121,4646,316268,1396,114930,29,,11505,,210.4829857,,16006,9710,207,,3,,824,5472,9091,1688511,1169,92808,11.39376218,5.210071862,102468,12827,12427,77214,2383,20,5
20220328,S08000028,NHS Western Isles,95,6300,18,3291,55,1916,22,1093,1,,28,,105.6603774,,164,126,,:,,:,26,12,94,6111,1,189,1.052631579,3,896,148,25,723,8,,
20220328,S08000030,NHS Tayside,621,125970,257,93465,276,24012,88,8493,1,,927,,222.5423118,,984,597,,:,,:,44,343,557,119967,64,6003,10.30595813,4.765420338,7279,919,769,5591,80,,
20220328,S08000026,NHS Shetland,44,5489,7,1856,34,3336,3,297,0,,15,,65.58810669,,72,60,,:,,:,6,6,43,5406,1,83,2.272727273,1.512115139,879,139,15,725,,,
20220328,S08000025,NHS Orkney,30,4724,2,2117,23,2216,5,391,0,,15,,66.96428571,,47,35,,:,,:,2,10,30,4657,0,67,0,1.418289585,585,51,17,517,,,
20220328,S08000024,NHS Lothian,1725,295967,691,224065,790,52301,244,19601,0,,1602,,175.5635678,,2792,1738,,:,,:,105,949,1563,281899,162,14068,9.391304348,4.753232624,17530,1988,2203,13339,279,,
20220328,S08000032,NHS Lanarkshire,1223,252563,572,203286,479,35639,172,13638,6,,1850,,279.4730799,,1803,998,,:,,:,105,700,1035,236945,188,15618,15.37203598,6.183803645,10534,1524,1576,7434,353,,
20220328,S08000022,NHS Highland,692,83200,276,57024,343,19596,73,6580,7,,359,,111.8868042,,1096,683,,:,,:,55,358,631,80207,61,2993,8.815028902,3.597355769,7476,945,834,5697,145,,
20220328,S08000031,NHS Greater Glasgow and Clyde,2108,426344,949,345072,883,57924,276,23348,7,,3151,,265.8533293,,3120,1762,,:,,:,193,1165,1810,399438,298,26906,14.13662239,6.310866343,18754,2596,2798,13360,751,8,
20220328,S08000020,NHS Grampian,1005,162929,338,109566,521,40274,146,13089,0,,691,,118.0087098,,1690,1140,,:,,:,43,507,936,156986,69,5943,6.865671642,3.647601102,12893,1289,1137,10467,179,,
20220328,S08000019,NHS Forth Valley,614,104784,272,78981,277,18445,65,7358,1,,693,,226.5224071,,958,548,,:,,:,54,356,534,99318,80,5466,13.02931596,5.216445259,5902,849,753,4300,159,,
20220328,S08000029,NHS Fife,719,116803,267,86408,347,22479,105,7916,3,,662,,176.943843,,1134,728,,:,,:,52,354,637,111245,82,5558,11.40472879,4.758439424,6677,700,843,5134,143,,
20220328,S08000017,NHS Dumfries and Galloway,279,40136,107,29014,128,8095,44,3027,2,,237,,159.8219705,,425,247,,:,,:,31,147,261,38608,18,1528,6.451612903,3.80705601,2787,326,247,2214,39,,
20220328,S08000016,NHS Borders,204,29079,78,20602,101,6641,25,1836,0,,179,,155.3280111,,341,219,,:,,:,27,95,187,28078,17,1001,8.333333333,3.442346711,2328,278,206,1844,59,,
20220328,S08000015,NHS Ayrshire and Arran,901,127031,384,95374,389,23394,128,8263,1,,1096,,297.8341803,,1323,776,,:,,:,80,467,773,119646,128,7385,14.20643729,5.813541576,7441,1060,989,5392,184,,
20220328,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220329,S92000003,Scotland,9750,1791069,4438,1354559,4056,320324,1256,116186,30,,11535,,211.0318332,,15364,8548,269,,10,,833,5983,8734,1697245,1016,93824,10.42051282,5.238435817,92599,12480,13581,66538,2344,20,6
20220329,S08000028,NHS Western Isles,96,6396,29,3320,47,1963,20,1113,0,,28,,105.6603774,,153,104,,:,,:,43,6,94,6205,2,191,2.083333333,2.986241401,846,233,16,597,8,,
20220329,S08000030,NHS Tayside,673,126643,301,93766,281,24293,91,8584,2,,929,,223.0224463,,1044,569,,:,,:,56,419,615,120582,58,6061,8.618127786,4.785894207,6557,998,901,4658,74,,
20220329,S08000026,NHS Shetland,51,5540,7,1863,41,3377,3,300,0,,15,,65.58810669,,77,68,,:,,:,3,6,49,5455,2,85,3.921568627,1.534296029,671,78,10,583,,,
20220329,S08000025,NHS Orkney,18,4742,2,2119,13,2229,3,394,0,,15,,66.96428571,,33,25,,:,,:,1,7,16,4673,2,69,11.11111111,1.455082244,475,43,14,418,,,
20220329,S08000024,NHS Lothian,1721,297688,814,224879,692,52993,215,19816,6,,1608,,176.2211093,,2809,1556,,:,,:,98,1155,1560,283459,161,14229,9.355026148,4.779836607,16466,1788,2700,11978,272,,
20220329,S08000032,NHS Lanarkshire,1082,253645,514,203800,436,36075,132,13770,5,,1855,,280.2284126,,1657,885,,:,,:,91,681,947,237892,135,15753,12.47689464,6.210648741,9257,1375,1526,6356,361,,
20220329,S08000022,NHS Highland,602,83802,269,57293,245,19841,88,6668,3,,362,,112.8217914,,960,557,,:,,:,46,357,554,80761,48,3041,7.973421927,3.628791676,6204,753,791,4660,135,,
20220329,S08000031,NHS Greater Glasgow and Clyde,2087,428431,1039,346111,784,58708,264,23612,7,,3158,,266.443927,,3097,1573,,:,,:,166,1358,1804,401242,283,27189,13.56013416,6.346179431,17457,2468,3191,11798,727,7,
20220329,S08000020,NHS Grampian,967,163896,394,109960,456,40730,117,13206,0,,691,,118.0087098,,1668,1010,,:,,:,75,583,896,157882,71,6014,7.34229576,3.669400107,11475,1353,1274,8848,179,,
20220329,S08000019,NHS Forth Valley,562,105346,253,79234,229,18674,80,7438,2,,695,,227.1761514,,858,463,,:,,:,57,338,496,99814,66,5532,11.74377224,5.251267253,5369,851,753,3765,156,,
20220329,S08000029,NHS Fife,652,117455,274,86682,303,22782,75,7991,2,,664,,177.4784166,,1030,608,,:,,:,46,376,595,111840,57,5615,8.742331288,4.780554255,6028,703,927,4398,146,,
20220329,S08000017,NHS Dumfries and Galloway,263,40399,99,29113,120,8215,44,3071,0,,237,,159.8219705,,390,243,,:,,:,35,112,244,38852,19,1547,7.224334601,3.829302706,2578,458,218,1902,32,,
20220329,S08000016,NHS Borders,220,29299,77,20679,114,6755,29,1865,0,,179,,155.3280111,,358,226,,:,,:,17,115,200,28278,20,1021,9.090909091,3.484760572,2034,217,229,1588,64,,
20220329,S08000015,NHS Ayrshire and Arran,756,127787,366,95740,295,23689,95,8358,3,,1099,,298.6494198,,1171,619,,:,,:,98,454,664,120310,92,7477,12.16931217,5.851142918,6696,1144,992,4560,186,,
20220329,,Golden Jubilee National Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20220330,S92000003,Scotland,8144,1799213,3194,1357753,3870,324194,1080,117266,20,,11555,,211.3977314,,12834,8124,251,,10,,696,4014,7252,1704497,892,94716,10.95284872,5.26430167,86925,9796,9633,67496,2384,25,7
20220330,S08000028,NHS Western Isles,72,6468,17,3337,47,2010,8,1121,0,,28,,105.6603774,,116,75,,:,,:,32,9,68,6273,4,195,5.555555556,3.014842301,726,124,26,576,12,,
20220330,S08000030,NHS Tayside,567,127210,206,93972,281,24574,80,8664,3,,932,,223.7426479,,900,582,,:,,:,34,284,518,121100,49,6110,8.641975309,4.803081519,6290,813,604,4873,80,,
20220330,S08000026,NHS Shetland,49,5589,3,1866,41,3418,5,305,0,,15,,65.58810669,,69,61,,:,,:,2,6,49,5504,0,85,0,1.520844516,705,86,13,606,,,
20220330,S08000025,NHS Orkney,18,4760,2,2121,12,2241,4,398,0,,15,,66.96428571,,35,26,,:,,:,3,6,18,4691,0,69,0,1.449579832,518,47,17,454,,,
20220330,S08000024,NHS Lothian,1394,299082,533,225412,665,53658,196,20012,4,,1612,,176.6594702,,2270,1491,,:,,:,82,697,1250,284709,144,14373,10.32998565,4.805705459,15295,1360,1792,12143,304,,
