areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumPeopleVaccinatedThirdInjectionByVaccinationDate,newPeopleVaccinatedThirdInjectionByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage
E92000001,England,nation,2021-06-04,50_54,4247326.0,2250366.0,75831.0,3521482.0,2137.0,2250366.0,75831.0,476.0,17.0,82.9,53.0,0.0,53.0
E92000001,England,nation,2021-06-04,55_59,4172563.0,2671512.0,88463.0,3608660.0,1400.0,2671512.0,88463.0,551.0,15.0,86.5,64.0,0.0,64.0
E92000001,England,nation,2021-06-04,60_64,3623377.0,2761823.0,48052.0,3218177.0,838.0,2761823.0,48052.0,504.0,12.0,88.8,76.2,0.0,76.2
E92000001,England,nation,2021-06-04,65_69,2989867.0,2581558.0,8769.0,2717687.0,437.0,2581558.0,8769.0,463.0,10.0,90.9,86.3,0.0,86.3
E92000001,England,nation,2021-06-04,70_74,2768721.0,2526597.0,2020.0,2584061.0,227.0,2526597.0,2020.0,366.0,7.0,93.3,91.3,0.0,91.3
E92000001,England,nation,2021-06-04,75_79,2348158.0,2195962.0,881.0,2231633.0,109.0,2195962.0,881.0,341.0,7.0,95.0,93.5,0.0,93.5
E92000001,England,nation,2021-06-04,80_84,1477960.0,1380833.0,524.0,1407259.0,71.0,1380833.0,524.0,332.0,3.0,95.2,93.4,0.0,93.4
E92000001,England,nation,2021-06-04,85_89,926733.0,863886.0,317.0,883623.0,45.0,863886.0,317.0,214.0,1.0,95.3,93.2,0.0,93.2
E92000001,England,nation,2021-06-04,90+,536833.0,490082.0,221.0,503796.0,12.0,490082.0,221.0,147.0,0.0,93.8,91.3,0.0,91.3
E92000001,England,nation,2021-06-03,05_11,5083290.0,12.0,0.0,111.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,0.0
E92000001,England,nation,2021-06-03,12_15,2941717.0,173.0,10.0,610.0,9.0,173.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-06-03,16_17,1391611.0,13715.0,240.0,28667.0,370.0,13715.0,240.0,0.0,0.0,2.1,1.0,0.0,1.0
E92000001,England,nation,2021-06-03,18_24,5309911.0,486765.0,8157.0,895537.0,12011.0,486765.0,8157.0,101.0,1.0,16.9,9.2,0.0,9.2
E92000001,England,nation,2021-06-03,25_29,4560633.0,606374.0,9132.0,1067174.0,16026.0,606374.0,9132.0,203.0,6.0,23.4,13.3,0.0,13.3
E92000001,England,nation,2021-06-03,30_34,4892415.0,748754.0,11647.0,1808695.0,74938.0,748754.0,11647.0,288.0,8.0,37.0,15.3,0.0,15.3
E92000001,England,nation,2021-06-03,35_39,4681803.0,853221.0,13212.0,2543721.0,37956.0,853221.0,13212.0,313.0,7.0,54.3,18.2,0.0,18.2
E92000001,England,nation,2021-06-03,40_44,4342029.0,1008861.0,19080.0,2943125.0,9192.0,1008861.0,19080.0,310.0,8.0,67.8,23.2,0.0,23.2
E92000001,England,nation,2021-06-03,45_49,3956453.0,1210207.0,27681.0,3000813.0,4178.0,1210207.0,27681.0,343.0,12.0,75.8,30.6,0.0,30.6
E92000001,England,nation,2021-06-03,50_54,4247326.0,2174535.0,71475.0,3519345.0,2294.0,2174535.0,71475.0,459.0,19.0,82.9,51.2,0.0,51.2
E92000001,England,nation,2021-06-03,55_59,4172563.0,2583049.0,85991.0,3607260.0,1684.0,2583049.0,85991.0,536.0,21.0,86.5,61.9,0.0,61.9
E92000001,England,nation,2021-06-03,60_64,3623377.0,2713771.0,49596.0,3217339.0,1085.0,2713771.0,49596.0,492.0,15.0,88.8,74.9,0.0,74.9
E92000001,England,nation,2021-06-03,65_69,2989867.0,2572789.0,9660.0,2717250.0,543.0,2572789.0,9660.0,453.0,8.0,90.9,86.1,0.0,86.1
E92000001,England,nation,2021-06-03,70_74,2768721.0,2524577.0,2371.0,2583834.0,269.0,2524577.0,2371.0,359.0,3.0,93.3,91.2,0.0,91.2
E92000001,England,nation,2021-06-03,75_79,2348158.0,2195081.0,982.0,2231524.0,165.0,2195081.0,982.0,334.0,8.0,95.0,93.5,0.0,93.5
E92000001,England,nation,2021-06-03,80_84,1477960.0,1380309.0,569.0,1407188.0,87.0,1380309.0,569.0,329.0,8.0,95.2,93.4,0.0,93.4
E92000001,England,nation,2021-06-03,85_89,926733.0,863569.0,382.0,883578.0,65.0,863569.0,382.0,213.0,8.0,95.3,93.2,0.0,93.2
E92000001,England,nation,2021-06-03,90+,536833.0,489861.0,226.0,503784.0,29.0,489861.0,226.0,147.0,4.0,93.8,91.3,0.0,91.3
E92000001,England,nation,2021-06-02,05_11,5083290.0,12.0,1.0,111.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,,0.0
E92000001,England,nation,2021-06-02,12_15,2941717.0,163.0,0.0,601.0,17.0,163.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-06-02,16_17,1391611.0,13475.0,204.0,28297.0,328.0,13475.0,204.0,0.0,0.0,2.0,1.0,0.0,1.0
E92000001,England,nation,2021-06-02,18_24,5309911.0,478608.0,7579.0,883526.0,10903.0,478608.0,7579.0,100.0,1.0,16.6,9.0,0.0,9.0
E92000001,England,nation,2021-06-02,25_29,4560633.0,597242.0,8390.0,1051148.0,12034.0,597242.0,8390.0,197.0,2.0,23.0,13.1,0.0,13.1
E92000001,England,nation,2021-06-02,30_34,4892415.0,737107.0,10654.0,1733757.0,58009.0,737107.0,10654.0,280.0,5.0,35.4,15.1,0.0,15.1
E92000001,England,nation,2021-06-02,35_39,4681803.0,840009.0,12130.0,2505765.0,33097.0,840009.0,12130.0,306.0,6.0,53.5,17.9,0.0,17.9
E92000001,England,nation,2021-06-02,40_44,4342029.0,989781.0,17068.0,2933933.0,8056.0,989781.0,17068.0,302.0,11.0,67.6,22.8,0.0,22.8
E92000001,England,nation,2021-06-02,45_49,3956453.0,1182526.0,24344.0,2996635.0,3849.0,1182526.0,24344.0,331.0,6.0,75.7,29.9,0.0,29.9
E92000001,England,nation,2021-06-02,50_54,4247326.0,2103060.0,59743.0,3517051.0,2075.0,2103060.0,59743.0,440.0,18.0,82.8,49.5,0.0,49.5
E92000001,England,nation,2021-06-02,55_59,4172563.0,2497058.0,80127.0,3605576.0,1807.0,2497058.0,80127.0,515.0,16.0,86.4,59.8,0.0,59.8
E92000001,England,nation,2021-06-02,60_64,3623377.0,2664175.0,48862.0,3216254.0,1677.0,2664175.0,48862.0,477.0,8.0,88.8,73.5,0.0,73.5
E92000001,England,nation,2021-06-02,65_69,2989867.0,2563129.0,9113.0,2716707.0,573.0,2563129.0,9113.0,445.0,8.0,90.9,85.7,0.0,85.7
E92000001,England,nation,2021-06-02,70_74,2768721.0,2522206.0,2143.0,2583565.0,234.0,2522206.0,2143.0,356.0,3.0,93.3,91.1,0.0,91.1
E92000001,England,nation,2021-06-02,75_79,2348158.0,2194099.0,930.0,2231359.0,138.0,2194099.0,930.0,326.0,3.0,95.0,93.4,0.0,93.4
E92000001,England,nation,2021-06-02,80_84,1477960.0,1379740.0,545.0,1407101.0,78.0,1379740.0,545.0,321.0,3.0,95.2,93.4,0.0,93.4
E92000001,England,nation,2021-06-02,85_89,926733.0,863187.0,386.0,883513.0,48.0,863187.0,386.0,205.0,3.0,95.3,93.1,0.0,93.1
E92000001,England,nation,2021-06-02,90+,536833.0,489635.0,257.0,503755.0,26.0,489635.0,257.0,143.0,1.0,93.8,91.2,0.0,91.2
E92000001,England,nation,2021-06-01,05_11,5083290.0,11.0,0.0,110.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0
E92000001,England,nation,2021-06-01,12_15,2941717.0,163.0,0.0,584.0,6.0,163.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-06-01,16_17,1391611.0,13271.0,86.0,27969.0,92.0,13271.0,86.0,0.0,0.0,2.0,1.0,0.0,1.0
E92000001,England,nation,2021-06-01,18_24,5309911.0,471029.0,6385.0,872623.0,4217.0,471029.0,6385.0,99.0,2.0,16.4,8.9,0.0,8.9
E92000001,England,nation,2021-06-01,25_29,4560633.0,588852.0,7478.0,1039114.0,4322.0,588852.0,7478.0,195.0,4.0,22.8,12.9,0.0,12.9
E92000001,England,nation,2021-06-01,30_34,4892415.0,726453.0,9316.0,1675748.0,30459.0,726453.0,9316.0,275.0,4.0,34.3,14.8,0.0,14.8
E92000001,England,nation,2021-06-01,35_39,4681803.0,827879.0,10914.0,2472668.0,19739.0,827879.0,10914.0,300.0,2.0,52.8,17.7,0.0,17.7
E92000001,England,nation,2021-06-01,40_44,4342029.0,972713.0,15163.0,2925877.0,5934.0,972713.0,15163.0,291.0,2.0,67.4,22.4,0.0,22.4
E92000001,England,nation,2021-06-01,45_49,3956453.0,1158182.0,21255.0,2992786.0,3142.0,1158182.0,21255.0,325.0,6.0,75.6,29.3,0.0,29.3
E92000001,England,nation,2021-06-01,50_54,4247326.0,2043317.0,51466.0,3514976.0,1562.0,2043317.0,51466.0,422.0,5.0,82.8,48.1,0.0,48.1
E92000001,England,nation,2021-06-01,55_59,4172563.0,2416931.0,79531.0,3603769.0,1497.0,2416931.0,79531.0,499.0,11.0,86.4,57.9,0.0,57.9
E92000001,England,nation,2021-06-01,60_64,3623377.0,2615313.0,56555.0,3214577.0,1661.0,2615313.0,56555.0,469.0,8.0,88.7,72.2,0.0,72.2
E92000001,England,nation,2021-06-01,65_69,2989867.0,2554016.0,9390.0,2716134.0,463.0,2554016.0,9390.0,437.0,8.0,90.8,85.4,0.0,85.4
E92000001,England,nation,2021-06-01,70_74,2768721.0,2520063.0,1906.0,2583331.0,170.0,2520063.0,1906.0,353.0,1.0,93.3,91.0,0.0,91.0
E92000001,England,nation,2021-06-01,75_79,2348158.0,2193169.0,751.0,2231221.0,106.0,2193169.0,751.0,323.0,3.0,95.0,93.4,0.0,93.4
E92000001,England,nation,2021-06-01,80_84,1477960.0,1379195.0,394.0,1407023.0,62.0,1379195.0,394.0,318.0,0.0,95.2,93.3,0.0,93.3
E92000001,England,nation,2021-06-01,85_89,926733.0,862801.0,266.0,883465.0,34.0,862801.0,266.0,202.0,1.0,95.3,93.1,0.0,93.1
E92000001,England,nation,2021-06-01,90+,536833.0,489378.0,171.0,503729.0,14.0,489378.0,171.0,142.0,0.0,93.8,91.2,0.0,91.2
E92000001,England,nation,2021-05-31,05_11,5083290.0,11.0,0.0,109.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0
E92000001,England,nation,2021-05-31,12_15,2941717.0,163.0,1.0,578.0,3.0,163.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-05-31,16_17,1391611.0,13185.0,31.0,27877.0,93.0,13185.0,31.0,0.0,0.0,2.0,0.9,0.0,0.9
E92000001,England,nation,2021-05-31,18_24,5309911.0,464644.0,3348.0,868406.0,7556.0,464644.0,3348.0,97.0,2.0,16.4,8.8,0.0,8.8
E92000001,England,nation,2021-05-31,25_29,4560633.0,581374.0,3789.0,1034792.0,6433.0,581374.0,3789.0,191.0,1.0,22.7,12.7,0.0,12.7
E92000001,England,nation,2021-05-31,30_34,4892415.0,717137.0,4925.0,1645289.0,27936.0,717137.0,4925.0,271.0,2.0,33.6,14.7,0.0,14.7
E92000001,England,nation,2021-05-31,35_39,4681803.0,816965.0,5764.0,2452929.0,18441.0,816965.0,5764.0,298.0,2.0,52.4,17.4,0.0,17.4
E92000001,England,nation,2021-05-31,40_44,4342029.0,957550.0,6945.0,2919943.0,4845.0,957550.0,6945.0,289.0,1.0,67.2,22.1,0.0,22.1
E92000001,England,nation,2021-05-31,45_49,3956453.0,1136927.0,7959.0,2989644.0,2328.0,1136927.0,7959.0,319.0,3.0,75.6,28.7,0.0,28.7
E92000001,England,nation,2021-05-31,50_54,4247326.0,1991851.0,22310.0,3513414.0,1123.0,1991851.0,22310.0,417.0,2.0,82.7,46.9,0.0,46.9
E92000001,England,nation,2021-05-31,55_59,4172563.0,2337400.0,45509.0,3602272.0,1038.0,2337400.0,45509.0,488.0,7.0,86.3,56.0,0.0,56.0
E92000001,England,nation,2021-05-31,60_64,3623377.0,2558758.0,39742.0,3212916.0,1331.0,2558758.0,39742.0,461.0,6.0,88.7,70.6,0.0,70.6
E92000001,England,nation,2021-05-31,65_69,2989867.0,2544626.0,6399.0,2715671.0,360.0,2544626.0,6399.0,429.0,1.0,90.8,85.1,0.0,85.1
E92000001,England,nation,2021-05-31,70_74,2768721.0,2518157.0,953.0,2583161.0,101.0,2518157.0,953.0,352.0,1.0,93.3,91.0,0.0,91.0
E92000001,England,nation,2021-05-31,75_79,2348158.0,2192418.0,326.0,2231115.0,53.0,2192418.0,326.0,320.0,1.0,95.0,93.4,0.0,93.4
E92000001,England,nation,2021-05-31,80_84,1477960.0,1378801.0,159.0,1406961.0,29.0,1378801.0,159.0,318.0,1.0,95.2,93.3,0.0,93.3
E92000001,England,nation,2021-05-31,85_89,926733.0,862535.0,76.0,883431.0,12.0,862535.0,76.0,201.0,0.0,95.3,93.1,0.0,93.1
E92000001,England,nation,2021-05-31,90+,536833.0,489207.0,47.0,503715.0,12.0,489207.0,47.0,142.0,0.0,93.8,91.1,0.0,91.1
E92000001,England,nation,2021-05-30,05_11,5083290.0,11.0,0.0,109.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0
E92000001,England,nation,2021-05-30,12_15,2941717.0,162.0,0.0,575.0,4.0,162.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-05-30,16_17,1391611.0,13154.0,64.0,27784.0,67.0,13154.0,64.0,0.0,0.0,2.0,0.9,0.0,0.9
E92000001,England,nation,2021-05-30,18_24,5309911.0,461296.0,3898.0,860850.0,4223.0,461296.0,3898.0,95.0,1.0,16.2,8.7,0.0,8.7
E92000001,England,nation,2021-05-30,25_29,4560633.0,577585.0,4119.0,1028359.0,4184.0,577585.0,4119.0,190.0,1.0,22.5,12.7,0.0,12.7
E92000001,England,nation,2021-05-30,30_34,4892415.0,712212.0,5081.0,1617353.0,36797.0,712212.0,5081.0,269.0,6.0,33.1,14.6,0.0,14.6
E92000001,England,nation,2021-05-30,35_39,4681803.0,811201.0,6391.0,2434488.0,36809.0,811201.0,6391.0,296.0,1.0,52.0,17.3,0.0,17.3
E92000001,England,nation,2021-05-30,40_44,4342029.0,950605.0,9502.0,2915098.0,8751.0,950605.0,9502.0,288.0,4.0,67.1,21.9,0.0,21.9
E92000001,England,nation,2021-05-30,45_49,3956453.0,1128968.0,12811.0,2987316.0,3636.0,1128968.0,12811.0,316.0,1.0,75.5,28.5,0.0,28.5
E92000001,England,nation,2021-05-30,50_54,4247326.0,1969541.0,29920.0,3512291.0,1656.0,1969541.0,29920.0,415.0,4.0,82.7,46.4,0.0,46.4
E92000001,England,nation,2021-05-30,55_59,4172563.0,2291891.0,44498.0,3601234.0,1315.0,2291891.0,44498.0,481.0,1.0,86.3,54.9,0.0,54.9
E92000001,England,nation,2021-05-30,60_64,3623377.0,2519016.0,47106.0,3211585.0,1504.0,2519016.0,47106.0,455.0,2.0,88.6,69.5,0.0,69.5
E92000001,England,nation,2021-05-30,65_69,2989867.0,2538227.0,8548.0,2715311.0,396.0,2538227.0,8548.0,428.0,2.0,90.8,84.9,0.0,84.9
E92000001,England,nation,2021-05-30,70_74,2768721.0,2517204.0,1135.0,2583060.0,132.0,2517204.0,1135.0,351.0,0.0,93.3,90.9,0.0,90.9
E92000001,England,nation,2021-05-30,75_79,2348158.0,2192092.0,387.0,2231062.0,67.0,2192092.0,387.0,319.0,0.0,95.0,93.4,0.0,93.4
E92000001,England,nation,2021-05-30,80_84,1477960.0,1378642.0,195.0,1406932.0,27.0,1378642.0,195.0,317.0,1.0,95.2,93.3,0.0,93.3
E92000001,England,nation,2021-05-30,85_89,926733.0,862459.0,136.0,883419.0,17.0,862459.0,136.0,201.0,1.0,95.3,93.1,0.0,93.1
E92000001,England,nation,2021-05-30,90+,536833.0,489160.0,77.0,503703.0,8.0,489160.0,77.0,142.0,1.0,93.8,91.1,0.0,91.1
E92000001,England,nation,2021-05-29,05_11,5083290.0,11.0,0.0,109.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0
E92000001,England,nation,2021-05-29,12_15,2941717.0,162.0,0.0,571.0,3.0,162.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-05-29,16_17,1391611.0,13090.0,259.0,27717.0,234.0,13090.0,259.0,0.0,0.0,2.0,0.9,0.0,0.9
E92000001,England,nation,2021-05-29,18_24,5309911.0,457398.0,9508.0,856627.0,7936.0,457398.0,9508.0,94.0,1.0,16.1,8.6,0.0,8.6
E92000001,England,nation,2021-05-29,25_29,4560633.0,573466.0,9894.0,1024175.0,8172.0,573466.0,9894.0,189.0,1.0,22.5,12.6,0.0,12.6
E92000001,England,nation,2021-05-29,30_34,4892415.0,707131.0,12909.0,1580556.0,49075.0,707131.0,12909.0,263.0,3.0,32.3,14.5,0.0,14.5
E92000001,England,nation,2021-05-29,35_39,4681803.0,804810.0,15405.0,2397679.0,62830.0,804810.0,15405.0,295.0,6.0,51.2,17.2,0.0,17.2
E92000001,England,nation,2021-05-29,40_44,4342029.0,941103.0,21125.0,2906347.0,17171.0,941103.0,21125.0,284.0,4.0,66.9,21.7,0.0,21.7
E92000001,England,nation,2021-05-29,45_49,3956453.0,1116157.0,30739.0,2983680.0,7178.0,1116157.0,30739.0,315.0,9.0,75.4,28.2,0.0,28.2
E92000001,England,nation,2021-05-29,50_54,4247326.0,1939621.0,87522.0,3510635.0,3277.0,1939621.0,87522.0,411.0,12.0,82.7,45.7,0.0,45.7
E92000001,England,nation,2021-05-29,55_59,4172563.0,2247393.0,92288.0,3599919.0,2460.0,2247393.0,92288.0,480.0,18.0,86.3,53.9,0.0,53.9
E92000001,England,nation,2021-05-29,60_64,3623377.0,2471910.0,77880.0,3210081.0,2064.0,2471910.0,77880.0,453.0,19.0,88.6,68.2,0.0,68.2
E92000001,England,nation,2021-05-29,65_69,2989867.0,2529679.0,17176.0,2714915.0,650.0,2529679.0,17176.0,426.0,3.0,90.8,84.6,0.0,84.6
E92000001,England,nation,2021-05-29,70_74,2768721.0,2516069.0,3081.0,2582928.0,259.0,2516069.0,3081.0,351.0,0.0,93.3,90.9,0.0,90.9
E92000001,England,nation,2021-05-29,75_79,2348158.0,2191705.0,1120.0,2230995.0,152.0,2191705.0,1120.0,319.0,2.0,95.0,93.3,0.0,93.3
E92000001,England,nation,2021-05-29,80_84,1477960.0,1378447.0,583.0,1406905.0,72.0,1378447.0,583.0,316.0,0.0,95.2,93.3,0.0,93.3
E92000001,England,nation,2021-05-29,85_89,926733.0,862323.0,329.0,883402.0,30.0,862323.0,329.0,200.0,1.0,95.3,93.0,0.0,93.0
E92000001,England,nation,2021-05-29,90+,536833.0,489083.0,179.0,503695.0,16.0,489083.0,179.0,141.0,3.0,93.8,91.1,0.0,91.1
E92000001,England,nation,2021-05-28,05_11,5083290.0,11.0,0.0,109.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0
E92000001,England,nation,2021-05-28,12_15,2941717.0,162.0,2.0,568.0,5.0,162.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-05-28,16_17,1391611.0,12831.0,290.0,27483.0,208.0,12831.0,290.0,0.0,0.0,2.0,0.9,0.0,0.9
E92000001,England,nation,2021-05-28,18_24,5309911.0,447890.0,9762.0,848691.0,7335.0,447890.0,9762.0,93.0,1.0,16.0,8.4,0.0,8.4
E92000001,England,nation,2021-05-28,25_29,4560633.0,563572.0,10435.0,1016003.0,9182.0,563572.0,10435.0,188.0,4.0,22.3,12.4,0.0,12.4
E92000001,England,nation,2021-05-28,30_34,4892415.0,694222.0,13541.0,1531481.0,50073.0,694222.0,13541.0,260.0,8.0,31.3,14.2,0.0,14.2
E92000001,England,nation,2021-05-28,35_39,4681803.0,789405.0,16404.0,2334849.0,75389.0,789405.0,16404.0,289.0,2.0,49.9,16.9,0.0,16.9
E92000001,England,nation,2021-05-28,40_44,4342029.0,919978.0,21402.0,2889176.0,19065.0,919978.0,21402.0,280.0,5.0,66.5,21.2,0.0,21.2
E92000001,England,nation,2021-05-28,45_49,3956453.0,1085418.0,29961.0,2976502.0,7484.0,1085418.0,29961.0,306.0,7.0,75.2,27.4,0.0,27.4
E92000001,England,nation,2021-05-28,50_54,4247326.0,1852099.0,80162.0,3507358.0,3430.0,1852099.0,80162.0,399.0,10.0,82.6,43.6,0.0,43.6
E92000001,England,nation,2021-05-28,55_59,4172563.0,2155105.0,86112.0,3597459.0,2965.0,2155105.0,86112.0,462.0,14.0,86.2,51.6,0.0,51.6
E92000001,England,nation,2021-05-28,60_64,3623377.0,2394030.0,78574.0,3208017.0,3256.0,2394030.0,78574.0,434.0,9.0,88.5,66.1,0.0,66.1
E92000001,England,nation,2021-05-28,65_69,2989867.0,2512503.0,19510.0,2714265.0,921.0,2512503.0,19510.0,423.0,9.0,90.8,84.0,0.0,84.0
E92000001,England,nation,2021-05-28,70_74,2768721.0,2512988.0,3688.0,2582669.0,318.0,2512988.0,3688.0,351.0,4.0,93.3,90.8,0.0,90.8
E92000001,England,nation,2021-05-28,75_79,2348158.0,2190585.0,1422.0,2230843.0,194.0,2190585.0,1422.0,317.0,4.0,95.0,93.3,0.0,93.3
E92000001,England,nation,2021-05-28,80_84,1477960.0,1377864.0,797.0,1406833.0,97.0,1377864.0,797.0,316.0,3.0,95.2,93.2,0.0,93.2
E92000001,England,nation,2021-05-28,85_89,926733.0,861994.0,510.0,883372.0,55.0,861994.0,510.0,199.0,4.0,95.3,93.0,0.0,93.0
E92000001,England,nation,2021-05-28,90+,536833.0,488904.0,357.0,503679.0,35.0,488904.0,357.0,138.0,2.0,93.8,91.1,0.0,91.1
E92000001,England,nation,2021-05-27,05_11,5083290.0,11.0,0.0,109.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0
E92000001,England,nation,2021-05-27,12_15,2941717.0,160.0,1.0,563.0,3.0,160.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-05-27,16_17,1391611.0,12541.0,361.0,27275.0,262.0,12541.0,361.0,0.0,0.0,2.0,0.9,0.0,0.9
E92000001,England,nation,2021-05-27,18_24,5309911.0,438128.0,9164.0,841356.0,11445.0,438128.0,9164.0,92.0,1.0,15.8,8.3,0.0,8.3
E92000001,England,nation,2021-05-27,25_29,4560633.0,553137.0,9856.0,1006821.0,15968.0,553137.0,9856.0,184.0,2.0,22.1,12.1,0.0,12.1
E92000001,England,nation,2021-05-27,30_34,4892415.0,680681.0,13073.0,1481408.0,64922.0,680681.0,13073.0,252.0,8.0,30.3,13.9,0.0,13.9
E92000001,England,nation,2021-05-27,35_39,4681803.0,773001.0,15477.0,2259460.0,92485.0,773001.0,15477.0,287.0,10.0,48.3,16.5,0.0,16.5
E92000001,England,nation,2021-05-27,40_44,4342029.0,898576.0,20348.0,2870111.0,22803.0,898576.0,20348.0,275.0,6.0,66.1,20.7,0.0,20.7
E92000001,England,nation,2021-05-27,45_49,3956453.0,1055457.0,27768.0,2969018.0,8828.0,1055457.0,27768.0,299.0,7.0,75.0,26.7,0.0,26.7
E92000001,England,nation,2021-05-27,50_54,4247326.0,1771937.0,82627.0,3503928.0,4656.0,1771937.0,82627.0,389.0,9.0,82.5,41.7,0.0,41.7
E92000001,England,nation,2021-05-27,55_59,4172563.0,2068993.0,81527.0,3594494.0,6893.0,2068993.0,81527.0,448.0,16.0,86.1,49.6,0.0,49.6
E92000001,England,nation,2021-05-27,60_64,3623377.0,2315456.0,70613.0,3204761.0,9661.0,2315456.0,70613.0,425.0,13.0,88.4,63.9,0.0,63.9
E92000001,England,nation,2021-05-27,65_69,2989867.0,2492993.0,19517.0,2713344.0,2281.0,2492993.0,19517.0,414.0,20.0,90.8,83.4,0.0,83.4
E92000001,England,nation,2021-05-27,70_74,2768721.0,2509300.0,4039.0,2582351.0,495.0,2509300.0,4039.0,347.0,7.0,93.3,90.6,0.0,90.6
E92000001,England,nation,2021-05-27,75_79,2348158.0,2189163.0,1693.0,2230649.0,206.0,2189163.0,1693.0,313.0,4.0,95.0,93.2,0.0,93.2
E92000001,England,nation,2021-05-27,80_84,1477960.0,1377067.0,891.0,1406736.0,146.0,1377067.0,891.0,313.0,2.0,95.2,93.2,0.0,93.2
E92000001,England,nation,2021-05-27,85_89,926733.0,861484.0,609.0,883317.0,65.0,861484.0,609.0,195.0,3.0,95.3,93.0,0.0,93.0
E92000001,England,nation,2021-05-27,90+,536833.0,488547.0,460.0,503644.0,52.0,488547.0,460.0,136.0,2.0,93.8,91.0,0.0,91.0
E92000001,England,nation,2021-05-26,05_11,5083290.0,11.0,0.0,109.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0
E92000001,England,nation,2021-05-26,12_15,2941717.0,159.0,1.0,560.0,6.0,159.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
E92000001,England,nation,2021-05-26,16_17,1391611.0,12180.0,314.0,27013.0,345.0,12180.0,314.0,0.0,0.0,1.9,0.9,0.0,0.9
E92000001,England,nation,2021-05-26,18_24,5309911.0,428964.0,9016.0,829911.0,11790.0,428964.0,9016.0,91.0,0.0,15.6,8.1,0.0,8.1
E92000001,England,nation,2021-05-26,25_29,4560633.0,543281.0,9861.0,990853.0,15559.0,543281.0,9861.0,182.0,5.0,21.7,11.9,0.0,11.9
E92000001,England,nation,2021-05-26,30_34,4892415.0,667608.0,12746.0,1416486.0,56754.0,667608.0,12746.0,244.0,5.0,29.0,13.6,0.0,13.6
E92000001,England,nation,2021-05-26,35_39,4681803.0,757524.0,15051.0,2166975.0,87076.0,757524.0,15051.0,277.0,5.0,46.3,16.2,0.0,16.2
E92000001,England,nation,2021-05-26,40_44,4342029.0,878228.0,19255.0,2847308.0,21685.0,878228.0,19255.0,269.0,4.0,65.6,20.2,0.0,20.2
E92000001,England,nation,2021-05-26,45_49,3956453.0,1027689.0,26050.0,2960190.0,7865.0,1027689.0,26050.0,292.0,4.0,74.8,26.0,0.0,26.0
E92000001,England,nation,2021-05-26,50_54,4247326.0,1689310.0,79988.0,3499272.0,3545.0,1689310.0,79988.0,380.0,20.0,82.4,39.8,0.0,39.8
E92000001,England,nation,2021-05-26,55_59,4172563.0,1987466.0,83152.0,3587601.0,2529.0,1987466.0,83152.0,432.0,11.0,86.0,47.6,0.0,47.6
E92000001,England,nation,2021-05-26,60_64,3623377.0,2244843.0,80640.0,3195100.0,1703.0,2244843.0,80640.0,412.0,17.0,88.2,62.0,0.0,62.0
E92000001,England,nation,2021-05-26,65_69,2989867.0,2473476.0,23267.0,2711063.0,706.0,2473476.0,23267.0,394.0,11.0,90.7,82.7,0.0,82.7
E92000001,England,nation,2021-05-26,70_74,2768721.0,2505261.0,4139.0,2581856.0,362.0,2505261.0,4139.0,340.0,7.0,93.3,90.5,0.0,90.5
E92000001,England,nation,2021-05-26,75_79,2348158.0,2187470.0,1729.0,2230443.0,186.0,2187470.0,1729.0,309.0,2.0,95.0,93.2,0.0,93.2
